source,product_id,trade_id,price,quantity,trade_time,side,collected_at,raw_type,trade_value
coinbase,BTC-USD,185825154,93232.68,0.701822,2026-05-08 23:20:58.347000+00:00,sell,2026-05-08T23:14:50.681802+00:00,match,65432.74594295999
coinbase,BTC-USD,185826528,93935.12,0.837694,2026-05-08 23:21:06.729000+00:00,buy,2026-05-08T23:14:50.686061+00:00,match,78688.88641328
coinbase,BTC-USD,185825240,93120.39,0.81356,2026-05-08 23:21:06.841000+00:00,sell,2026-05-08T23:14:50.682067+00:00,match,75759.0244884
coinbase,BTC-USD,185826236,93017.21,1.552726,2026-05-08 23:21:07.633000+00:00,buy,2026-05-08T23:14:50.685128+00:00,match,144430.24041446002
coinbase,BTC-USD,185825172,92966.14,2.072862,2026-05-08 23:21:16.113000+00:00,sell,2026-05-08T23:14:50.681859+00:00,match,192705.97889268002
coinbase,BTC-USD,185825852,92668.2,0.658228,2026-05-08 23:21:21.073000+00:00,buy,2026-05-08T23:14:50.683879+00:00,match,60996.8039496
coinbase,BTC-USD,185826460,93387.71,1.600635,2026-05-08 23:21:22.001000+00:00,sell,2026-05-08T23:14:50.685840+00:00,match,149479.63719585002
coinbase,BTC-USD,185825800,91622.49,0.543024,2026-05-08 23:21:25.125000+00:00,buy,2026-05-08T23:14:50.683707+00:00,match,49753.21100976
coinbase,BTC-USD,185825698,91267.34,1.7972,2026-05-08 23:21:26.449000+00:00,sell,2026-05-08T23:14:50.683418+00:00,match,164025.66344799998
coinbase,BTC-USD,185825166,92792.73,0.096351,2026-05-08 23:21:26.727000+00:00,sell,2026-05-08T23:14:50.681840+00:00,match,8940.67232823
coinbase,BTC-USD,185826608,94607.61,1.593341,2026-05-08 23:21:29.461000+00:00,sell,2026-05-08T23:14:50.686312+00:00,match,150742.18392501
coinbase,BTC-USD,185825898,92876.52,1.511967,2026-05-08 23:21:32.601000+00:00,buy,2026-05-08T23:14:50.684007+00:00,match,140426.23331484
coinbase,BTC-USD,185826118,92601.1,1.019255,2026-05-08 23:21:33.153000+00:00,sell,2026-05-08T23:14:50.684735+00:00,match,94384.13418050001
coinbase,BTC-USD,185825236,92977.34,2.18761,2026-05-08 23:21:35.105000+00:00,sell,2026-05-08T23:14:50.682055+00:00,match,203398.15875739997
coinbase,BTC-USD,185825448,90736.7,0.346516,2026-05-08 23:21:35.157000+00:00,buy,2026-05-08T23:14:50.682704+00:00,match,31441.7183372
coinbase,BTC-USD,185827146,95770.21,1.295292,2026-05-08 23:21:54.573000+00:00,buy,2026-05-08T23:14:50.687995+00:00,match,124050.38685132001
coinbase,BTC-USD,185826540,94324.91,0.708986,2026-05-08 23:21:55.473000+00:00,sell,2026-05-08T23:14:50.686100+00:00,match,66875.04064126
coinbase,BTC-USD,185827174,96071.78,1.640259,2026-05-08 23:22:04.087000+00:00,buy,2026-05-08T23:14:50.688080+00:00,match,157582.60179102
coinbase,BTC-USD,185827316,95555.41,1.534663,2026-05-08 23:22:06.665000+00:00,sell,2026-05-08T23:14:50.688512+00:00,match,146645.35217683003
coinbase,BTC-USD,185827218,95800.46,0.094184,2026-05-08 23:22:07.713000+00:00,sell,2026-05-08T23:14:50.688215+00:00,match,9022.87052464
coinbase,BTC-USD,185825450,90766.59,0.416231,2026-05-08 23:22:14.251000+00:00,sell,2026-05-08T23:14:50.682709+00:00,match,37779.86852229
coinbase,BTC-USD,185826132,92551.49,0.483779,2026-05-08 23:22:14.313000+00:00,buy,2026-05-08T23:14:50.684780+00:00,match,44774.46728071001
coinbase,BTC-USD,185825406,91143.49,0.811649,2026-05-08 23:22:18.561000+00:00,buy,2026-05-08T23:14:50.682563+00:00,match,73976.52251501
coinbase,BTC-USD,185825684,91129.06,2.119777,2026-05-08 23:22:24.681000+00:00,sell,2026-05-08T23:14:50.683382+00:00,match,193173.28541962
coinbase,BTC-USD,185826054,92492.8,1.15678,2026-05-08 23:22:31.503000+00:00,buy,2026-05-08T23:14:50.684540+00:00,match,106993.821184
coinbase,BTC-USD,185827006,96059.58,0.083241,2026-05-08 23:22:31.769000+00:00,sell,2026-05-08T23:14:50.687544+00:00,match,7996.09549878
coinbase,BTC-USD,185825132,92756.58,0.514732,2026-05-08 23:22:34.353000+00:00,sell,2026-05-08T23:14:50.681737+00:00,match,47744.77993656
coinbase,BTC-USD,185826720,94451.64,2.224102,2026-05-08 23:22:37.425000+00:00,buy,2026-05-08T23:14:50.686655+00:00,match,210070.08142727998
coinbase,BTC-USD,185825136,92755.14,2.251073,2026-05-08 23:22:40.329000+00:00,sell,2026-05-08T23:14:50.681748+00:00,match,208798.59126522
coinbase,BTC-USD,185826956,96005.64,1.304805,2026-05-08 23:22:42.097000+00:00,buy,2026-05-08T23:14:50.687386+00:00,match,125268.6391002
coinbase,BTC-USD,185826838,94929.79,1.596521,2026-05-08 23:22:42.593000+00:00,buy,2026-05-08T23:14:50.687009+00:00,match,151557.40326058998
coinbase,BTC-USD,185827160,95801.77,0.311791,2026-05-08 23:22:58.701000+00:00,buy,2026-05-08T23:14:50.688043+00:00,match,29870.12967007
coinbase,BTC-USD,185827102,95444.74,1.990185,2026-05-08 23:23:00.353000+00:00,sell,2026-05-08T23:14:50.687855+00:00,match,189952.68987690003
coinbase,BTC-USD,185825620,91547.66,0.884906,2026-05-08 23:23:16.913000+00:00,buy,2026-05-08T23:14:50.683202+00:00,match,81011.07361996
coinbase,BTC-USD,185827064,95091.24,2.215851,2026-05-08 23:23:18.389000+00:00,sell,2026-05-08T23:14:50.687731+00:00,match,210708.01924524
coinbase,BTC-USD,185826180,93365.91,0.896944,2026-05-08 23:23:25.329000+00:00,sell,2026-05-08T23:14:50.684950+00:00,match,83743.99277904
coinbase,BTC-USD,185827182,95879.61,0.717131,2026-05-08 23:23:46.263000+00:00,buy,2026-05-08T23:14:50.688100+00:00,match,68758.24059891
coinbase,BTC-USD,185825332,92129.89,1.007992,2026-05-08 23:23:48.313000+00:00,buy,2026-05-08T23:14:50.682361+00:00,match,92866.19208088
coinbase,BTC-USD,185825372,91648.6,1.151523,2026-05-08 23:23:48.753000+00:00,buy,2026-05-08T23:14:50.682465+00:00,match,105535.47081780001
coinbase,BTC-USD,185825674,91161.49,0.226446,2026-05-08 23:24:06.461000+00:00,sell,2026-05-08T23:14:50.683354+00:00,match,20643.154764540002
coinbase,BTC-USD,185827370,95426.59,1.254054,2026-05-08 23:24:10.435000+00:00,buy,2026-05-08T23:14:50.688672+00:00,match,119670.09689586
coinbase,BTC-USD,185827346,95575.75,1.939868,2026-05-08 23:24:14.969000+00:00,sell,2026-05-08T23:14:50.688597+00:00,match,185404.339001
coinbase,BTC-USD,185827088,95273.78,0.63939,2026-05-08 23:24:16.989000+00:00,buy,2026-05-08T23:14:50.687809+00:00,match,60917.1021942
coinbase,BTC-USD,185825654,91063.6,1.773292,2026-05-08 23:24:19.885000+00:00,sell,2026-05-08T23:14:50.683296+00:00,match,161482.3533712
coinbase,BTC-USD,185827342,95701.12,1.343131,2026-05-08 23:24:26.383000+00:00,sell,2026-05-08T23:14:50.688584+00:00,match,128539.14100672
coinbase,BTC-USD,185827172,96155.13,2.39589,2026-05-08 23:24:34.713000+00:00,buy,2026-05-08T23:14:50.688075+00:00,match,230377.11441570002
coinbase,BTC-USD,185825638,91175.29,0.312249,2026-05-08 23:24:41.247000+00:00,sell,2026-05-08T23:14:50.683254+00:00,match,28469.393127209998
coinbase,BTC-USD,185826020,92525.95,1.115311,2026-05-08 23:25:04.817000+00:00,sell,2026-05-08T23:14:50.684436+00:00,match,103195.20982044999
coinbase,BTC-USD,185826636,94948.5,1.811993,2026-05-08 23:25:06.225000+00:00,sell,2026-05-08T23:14:50.686394+00:00,match,172046.0173605
coinbase,BTC-USD,185825314,92444.53,1.972434,2026-05-08 23:25:07.279000+00:00,buy,2026-05-08T23:14:50.682309+00:00,match,182340.73408602
coinbase,BTC-USD,185825382,91553.65,0.867233,2026-05-08 23:25:11.043000+00:00,buy,2026-05-08T23:14:50.682496+00:00,match,79398.34655044999
coinbase,BTC-USD,185825608,91166.39,0.537169,2026-05-08 23:25:15.785000+00:00,sell,2026-05-08T23:14:50.683170+00:00,match,48971.75854991
coinbase,BTC-USD,185827118,95466.01,2.243162,2026-05-08 23:25:26.073000+00:00,buy,2026-05-08T23:14:50.687906+00:00,match,214145.72592362
coinbase,BTC-USD,185826294,92588.47,2.371294,2026-05-08 23:25:33.699000+00:00,buy,2026-05-08T23:14:50.685303+00:00,match,219554.48338018
coinbase,BTC-USD,185825262,92818.39,1.261324,2026-05-08 23:25:37.173000+00:00,sell,2026-05-08T23:14:50.682156+00:00,match,117074.06294835999
coinbase,BTC-USD,185825682,91153.04,2.41148,2026-05-08 23:25:51.483000+00:00,sell,2026-05-08T23:14:50.683377+00:00,match,219813.7328992
coinbase,BTC-USD,185826618,94594.77,1.33133,2026-05-08 23:25:59.763000+00:00,sell,2026-05-08T23:14:50.686343+00:00,match,125936.8551441
coinbase,BTC-USD,185825666,91317.47,0.834475,2026-05-08 23:25:59.921000+00:00,buy,2026-05-08T23:14:50.683332+00:00,match,76202.14577825
coinbase,BTC-USD,185825888,92806.95,1.387534,2026-05-08 23:26:13.105000+00:00,sell,2026-05-08T23:14:50.683976+00:00,match,128772.7985613
coinbase,BTC-USD,185826818,95000.67,0.073058,2026-05-08 23:26:13.305000+00:00,sell,2026-05-08T23:14:50.686953+00:00,match,6940.55894886
coinbase,BTC-USD,185825946,92577.19,0.953614,2026-05-08 23:26:17.415000+00:00,buy,2026-05-08T23:14:50.684226+00:00,match,88282.90446466
coinbase,BTC-USD,185826850,95126.1,0.483953,2026-05-08 23:26:17.781000+00:00,sell,2026-05-08T23:14:50.687046+00:00,match,46036.561473300004
coinbase,BTC-USD,185827328,95827.18,1.752858,2026-05-08 23:26:22.341000+00:00,buy,2026-05-08T23:14:50.688543+00:00,match,167971.43908044
coinbase,BTC-USD,185826708,94535.73,1.760789,2026-05-08 23:26:22.377000+00:00,buy,2026-05-08T23:14:50.686618+00:00,match,166457.47349096998
coinbase,BTC-USD,185826060,92312.53,2.416288,2026-05-08 23:26:24.369000+00:00,sell,2026-05-08T23:14:50.684559+00:00,match,223053.65848864
coinbase,BTC-USD,185826362,92415.63,1.172239,2026-05-08 23:26:28.273000+00:00,sell,2026-05-08T23:14:50.685522+00:00,match,108333.20569557001
coinbase,BTC-USD,185826826,94920.41,2.408201,2026-05-08 23:26:34.323000+00:00,sell,2026-05-08T23:14:50.686975+00:00,match,228587.42628241002
coinbase,BTC-USD,185826574,94783.79,0.283081,2026-05-08 23:26:38.343000+00:00,sell,2026-05-08T23:14:50.686202+00:00,match,26831.490056990002
coinbase,BTC-USD,185827224,95497.99,0.40284,2026-05-08 23:26:42.225000+00:00,buy,2026-05-08T23:14:50.688232+00:00,match,38470.4102916
coinbase,BTC-USD,185826266,92751.37,0.013316,2026-05-08 23:26:51.007000+00:00,sell,2026-05-08T23:14:50.685222+00:00,match,1235.07724292
coinbase,BTC-USD,185827240,95400.09,1.57578,2026-05-08 23:26:51.733000+00:00,sell,2026-05-08T23:14:50.688274+00:00,match,150329.5538202
coinbase,BTC-USD,185826876,95567.28,0.261725,2026-05-08 23:27:00.753000+00:00,buy,2026-05-08T23:14:50.687132+00:00,match,25012.346358
coinbase,BTC-USD,185826516,93844.17,1.365358,2026-05-08 23:27:04.497000+00:00,sell,2026-05-08T23:14:50.686020+00:00,match,128130.88826286001
coinbase,BTC-USD,185825322,92204.69,2.489345,2026-05-08 23:27:12.393000+00:00,sell,2026-05-08T23:14:50.682333+00:00,match,229529.28402805002
coinbase,BTC-USD,185826620,94676.19,2.249639,2026-05-08 23:27:17.537000+00:00,sell,2026-05-08T23:14:50.686348+00:00,match,212987.24939541004
coinbase,BTC-USD,185826422,92995.68,1.51646,2026-05-08 23:27:21.523000+00:00,buy,2026-05-08T23:14:50.685715+00:00,match,141024.2288928
coinbase,BTC-USD,185825578,91160.26,0.686863,2026-05-08 23:27:23.923000+00:00,sell,2026-05-08T23:14:50.683090+00:00,match,62614.60966438
coinbase,BTC-USD,185826040,92452.82,1.043349,2026-05-08 23:27:24.273000+00:00,buy,2026-05-08T23:14:50.684493+00:00,match,96460.55729418002
coinbase,BTC-USD,185827082,95166.61,1.102494,2026-05-08 23:27:27.783000+00:00,sell,2026-05-08T23:14:50.687793+00:00,match,104920.61652534001
coinbase,BTC-USD,185826522,94073.67,0.152816,2026-05-08 23:27:51.933000+00:00,buy,2026-05-08T23:14:50.686039+00:00,match,14375.96195472
coinbase,BTC-USD,185826512,93830.26,2.262616,2026-05-08 23:28:09.973000+00:00,buy,2026-05-08T23:14:50.686009+00:00,match,212301.84756015998
coinbase,BTC-USD,185826722,94545.35,1.748723,2026-05-08 23:28:15.493000+00:00,buy,2026-05-08T23:14:50.686661+00:00,match,165333.62808805003
coinbase,BTC-USD,185826688,94560.5,1.535666,2026-05-08 23:28:19.229000+00:00,buy,2026-05-08T23:14:50.686557+00:00,match,145213.344793
coinbase,BTC-USD,185826606,94622.09,1.549944,2026-05-08 23:28:31.149000+00:00,buy,2026-05-08T23:14:50.686306+00:00,match,146658.94066296
coinbase,BTC-USD,185826974,95946.44,0.983745,2026-05-08 23:28:31.251000+00:00,sell,2026-05-08T23:14:50.687439+00:00,match,94386.8306178
coinbase,BTC-USD,185826942,95711.48,0.654618,2026-05-08 23:28:31.953000+00:00,buy,2026-05-08T23:14:50.687345+00:00,match,62654.45761464
coinbase,BTC-USD,185826058,92381.11,1.792632,2026-05-08 23:28:33.271000+00:00,sell,2026-05-08T23:14:50.684553+00:00,match,165605.33398152
coinbase,BTC-USD,185825806,91732.57,2.332557,2026-05-08 23:28:36.449000+00:00,buy,2026-05-08T23:14:50.683725+00:00,match,213971.44828149
coinbase,BTC-USD,185825652,91041.72,0.269583,2026-05-08 23:28:36.513000+00:00,buy,2026-05-08T23:14:50.683291+00:00,match,24543.300002760003
coinbase,BTC-USD,185827066,95152.65,1.487217,2026-05-08 23:28:36.627000+00:00,sell,2026-05-08T23:14:50.687738+00:00,match,141512.63867505
coinbase,BTC-USD,185826592,94724.34,0.419058,2026-05-08 23:28:37.293000+00:00,sell,2026-05-08T23:14:50.686260+00:00,match,39694.99247172
coinbase,BTC-USD,185825378,91472.1,2.078384,2026-05-08 23:28:47.809000+00:00,buy,2026-05-08T23:14:50.682484+00:00,match,190114.1490864
coinbase,BTC-USD,185825754,91680.41,1.77546,2026-05-08 23:29:02.217000+00:00,sell,2026-05-08T23:14:50.683583+00:00,match,162774.9007386
coinbase,BTC-USD,185825796,91706.48,1.823294,2026-05-08 23:29:07.401000+00:00,sell,2026-05-08T23:14:50.683696+00:00,match,167207.87474512
coinbase,BTC-USD,185826848,95228.97,0.713089,2026-05-08 23:29:13.289000+00:00,sell,2026-05-08T23:14:50.687040+00:00,match,67906.73098833
coinbase,BTC-USD,185825814,91634.12,1.33081,2026-05-08 23:29:27.705000+00:00,sell,2026-05-08T23:14:50.683748+00:00,match,121947.6032372
coinbase,BTC-USD,185825664,91219.87,2.158721,2026-05-08 23:29:28.677000+00:00,sell,2026-05-08T23:14:50.683326+00:00,match,196918.24898627
coinbase,BTC-USD,185826922,95806.22,2.351869,2026-05-08 23:29:33.613000+00:00,sell,2026-05-08T23:14:50.687278+00:00,match,225323.67882518002
coinbase,BTC-USD,185826374,92803.19,0.632113,2026-05-08 23:29:35.657000+00:00,buy,2026-05-08T23:14:50.685562+00:00,match,58662.102840470005
coinbase,BTC-USD,185826412,92874.37,2.094008,2026-05-08 23:29:38.673000+00:00,buy,2026-05-08T23:14:50.685681+00:00,match,194479.67377495999
coinbase,BTC-USD,185826378,92804.2,1.909656,2026-05-08 23:29:40.185000+00:00,buy,2026-05-08T23:14:50.685573+00:00,match,177224.0973552
coinbase,BTC-USD,185825692,91337.76,1.79394,2026-05-08 23:29:44.273000+00:00,buy,2026-05-08T23:14:50.683403+00:00,match,163854.4611744
coinbase,BTC-USD,185826102,92499.95,1.5524,2026-05-08 23:29:59.853000+00:00,buy,2026-05-08T23:14:50.684686+00:00,match,143596.92238
coinbase,BTC-USD,185826804,95015.92,1.718663,2026-05-08 23:30:05.649000+00:00,sell,2026-05-08T23:14:50.686908+00:00,match,163300.34611496
coinbase,BTC-USD,185827358,95372.14,2.187971,2026-05-08 23:30:11.317000+00:00,sell,2026-05-08T23:14:50.688636+00:00,match,208671.47652794002
coinbase,BTC-USD,185826392,92766.95,2.399933,2026-05-08 23:30:11.953000+00:00,buy,2026-05-08T23:14:50.685618+00:00,match,222634.46461434997
coinbase,BTC-USD,185826158,93045.33,0.999687,2026-05-08 23:30:23.333000+00:00,sell,2026-05-08T23:14:50.684875+00:00,match,93016.20681171
coinbase,BTC-USD,185827028,95543.5,2.308832,2026-05-08 23:30:32.817000+00:00,sell,2026-05-08T23:14:50.687619+00:00,match,220593.89019200002
coinbase,BTC-USD,185826062,92300.0,2.477135,2026-05-08 23:30:34.923000+00:00,sell,2026-05-08T23:14:50.684566+00:00,match,228639.56050000002
coinbase,BTC-USD,185826712,94597.02,2.384723,2026-05-08 23:30:35.773000+00:00,sell,2026-05-08T23:14:50.686630+00:00,match,225587.68932546003
coinbase,BTC-USD,185827014,95870.38,0.981637,2026-05-08 23:30:37.449000+00:00,sell,2026-05-08T23:14:50.687570+00:00,match,94109.91221206001
coinbase,BTC-USD,185825860,92582.76,1.832312,2026-05-08 23:30:38.585000+00:00,sell,2026-05-08T23:14:50.683900+00:00,match,169640.50214111997
coinbase,BTC-USD,185826682,94670.98,1.736432,2026-05-08 23:30:42.493000+00:00,buy,2026-05-08T23:14:50.686540+00:00,match,164389.71914335998
coinbase,BTC-USD,185826980,95859.78,2.491954,2026-05-08 23:30:44.969000+00:00,sell,2026-05-08T23:14:50.687458+00:00,match,238878.16221011998
coinbase,BTC-USD,185826792,95118.63,1.175169,2026-05-08 23:30:50.253000+00:00,buy,2026-05-08T23:14:50.686872+00:00,match,111780.46529847
coinbase,BTC-USD,185825628,91505.61,1.770882,2026-05-08 23:30:50.961000+00:00,sell,2026-05-08T23:14:50.683227+00:00,match,162045.63764802
coinbase,BTC-USD,185826840,94845.46,0.628146,2026-05-08 23:30:51.513000+00:00,sell,2026-05-08T23:14:50.687015+00:00,match,59576.796317160006
coinbase,BTC-USD,185825970,93175.51,1.079335,2026-05-08 23:30:55.587000+00:00,sell,2026-05-08T23:14:50.684298+00:00,match,100567.58908584999
coinbase,BTC-USD,185826696,94476.09,1.013909,2026-05-08 23:30:57.417000+00:00,sell,2026-05-08T23:14:50.686580+00:00,match,95790.15793581
coinbase,BTC-USD,185825538,91232.46,2.043293,2026-05-08 23:31:00.885000+00:00,buy,2026-05-08T23:14:50.682958+00:00,match,186414.64689078
coinbase,BTC-USD,185826194,93380.87,2.395167,2026-05-08 23:31:06.893000+00:00,buy,2026-05-08T23:14:50.684998+00:00,match,223662.77825528997
coinbase,BTC-USD,185826938,95697.71,0.340117,2026-05-08 23:31:10.985000+00:00,buy,2026-05-08T23:14:50.687330+00:00,match,32548.418032070003
coinbase,BTC-USD,185827114,95605.49,0.598899,2026-05-08 23:31:29.229000+00:00,sell,2026-05-08T23:14:50.687892+00:00,match,57258.03235551
coinbase,BTC-USD,185825772,91612.5,0.501703,2026-05-08 23:31:30.513000+00:00,buy,2026-05-08T23:14:50.683630+00:00,match,45962.2660875
coinbase,BTC-USD,185826588,94805.46,0.324527,2026-05-08 23:31:36.801000+00:00,sell,2026-05-08T23:14:50.686246+00:00,match,30766.931517420002
coinbase,BTC-USD,185826012,92682.01,0.330084,2026-05-08 23:32:11.073000+00:00,buy,2026-05-08T23:14:50.684414+00:00,match,30592.848588839996
coinbase,BTC-USD,185825782,91466.87,0.184903,2026-05-08 23:32:14.533000+00:00,sell,2026-05-08T23:14:50.683655+00:00,match,16912.49866361
coinbase,BTC-USD,185826402,92782.09,1.968454,2026-05-08 23:32:15.033000+00:00,buy,2026-05-08T23:14:50.685652+00:00,match,182637.27618885998
coinbase,BTC-USD,185825732,91283.58,2.30282,2026-05-08 23:32:18.673000+00:00,buy,2026-05-08T23:14:50.683519+00:00,match,210209.65369560002
coinbase,BTC-USD,185825580,91058.52,0.38948,2026-05-08 23:32:37.137000+00:00,sell,2026-05-08T23:14:50.683095+00:00,match,35465.4723696
coinbase,BTC-USD,185825542,91311.83,1.694204,2026-05-08 23:32:37.503000+00:00,sell,2026-05-08T23:14:50.682974+00:00,match,154700.86763332
coinbase,BTC-USD,185827368,95317.35,1.143526,2026-05-08 23:32:44.181000+00:00,buy,2026-05-08T23:14:50.688666+00:00,match,108997.86797610001
coinbase,BTC-USD,185826172,93076.46,0.097452,2026-05-08 23:32:44.353000+00:00,buy,2026-05-08T23:14:50.684926+00:00,match,9070.487179920001
coinbase,BTC-USD,185826616,94638.77,2.213717,2026-05-08 23:32:53.929000+00:00,buy,2026-05-08T23:14:50.686337+00:00,match,209503.45400809
coinbase,BTC-USD,185825938,92757.96,0.136013,2026-05-08 23:33:07.305000+00:00,buy,2026-05-08T23:14:50.684204+00:00,match,12616.28841348
coinbase,BTC-USD,185826304,92634.96,2.401639,2026-05-08 23:33:08.317000+00:00,sell,2026-05-08T23:14:50.685335+00:00,match,222475.73269944
coinbase,BTC-USD,185825828,92133.65,0.417288,2026-05-08 23:33:21.337000+00:00,buy,2026-05-08T23:14:50.683787+00:00,match,38446.2665412
coinbase,BTC-USD,185827258,94752.31,0.580054,2026-05-08 23:33:25.831000+00:00,sell,2026-05-08T23:14:50.688332+00:00,match,54961.45642474
coinbase,BTC-USD,185826952,95811.61,0.011608,2026-05-08 23:33:32.273000+00:00,sell,2026-05-08T23:14:50.687375+00:00,match,1112.18116888
coinbase,BTC-USD,185826754,95243.24,1.10094,2026-05-08 23:33:34.769000+00:00,sell,2026-05-08T23:14:50.686760+00:00,match,104857.0926456
coinbase,BTC-USD,185826702,94509.96,1.993168,2026-05-08 23:33:42.543000+00:00,buy,2026-05-08T23:14:50.686597+00:00,match,188374.22795328003
coinbase,BTC-USD,185826256,92654.93,1.372386,2026-05-08 23:33:46.481000+00:00,sell,2026-05-08T23:14:50.685195+00:00,match,127158.32876298
coinbase,BTC-USD,185826366,92468.88,1.013018,2026-05-08 23:34:07.335000+00:00,buy,2026-05-08T23:14:50.685534+00:00,match,93672.63987984
coinbase,BTC-USD,185827296,94944.48,1.56804,2026-05-08 23:34:07.689000+00:00,buy,2026-05-08T23:14:50.688454+00:00,match,148876.7424192
coinbase,BTC-USD,185826524,94035.6,0.005728,2026-05-08 23:34:08.257000+00:00,buy,2026-05-08T23:14:50.686047+00:00,match,538.6359168
coinbase,BTC-USD,185826270,92738.03,1.476966,2026-05-08 23:34:11.445000+00:00,sell,2026-05-08T23:14:50.685233+00:00,match,136970.91721698
coinbase,BTC-USD,185827354,95477.46,2.156766,2026-05-08 23:34:14.761000+00:00,buy,2026-05-08T23:14:50.688623+00:00,match,205922.53949436004
coinbase,BTC-USD,185825830,92006.64,1.875019,2026-05-08 23:34:15.365000+00:00,sell,2026-05-08T23:14:50.683792+00:00,match,172514.19812616
coinbase,BTC-USD,185827384,95452.35,1.167775,2026-05-08 23:34:23.793000+00:00,sell,2026-05-08T23:14:50.688713+00:00,match,111466.86802125
coinbase,BTC-USD,185826470,93547.8,0.66517,2026-05-08 23:34:26.939000+00:00,sell,2026-05-08T23:14:50.685873+00:00,match,62225.19012600001
coinbase,BTC-USD,185826274,92691.17,2.036134,2026-05-08 23:34:31.829000+00:00,buy,2026-05-08T23:14:50.685243+00:00,match,188731.64273678002
coinbase,BTC-USD,185827276,94714.77,1.069498,2026-05-08 23:34:36.849000+00:00,sell,2026-05-08T23:14:50.688389+00:00,match,101297.25708546
coinbase,BTC-USD,185827246,95063.35,0.287085,2026-05-08 23:35:00.503000+00:00,sell,2026-05-08T23:14:50.688294+00:00,match,27291.26183475
coinbase,BTC-USD,185825688,91196.63,0.192693,2026-05-08 23:35:03.117000+00:00,buy,2026-05-08T23:14:50.683393+00:00,match,17572.95222459
coinbase,BTC-USD,185826032,92328.67,1.883559,2026-05-08 23:35:08.893000+00:00,sell,2026-05-08T23:14:50.684467+00:00,match,173906.49733652998
coinbase,BTC-USD,185826934,95742.73,2.174122,2026-05-08 23:35:15.647000+00:00,buy,2026-05-08T23:14:50.687317+00:00,match,208156.37563306
coinbase,BTC-USD,185826260,92605.1,2.372465,2026-05-08 23:35:16.065000+00:00,buy,2026-05-08T23:14:50.685206+00:00,match,219702.35857150002
coinbase,BTC-USD,185825744,91467.37,0.131183,2026-05-08 23:35:25.405000+00:00,sell,2026-05-08T23:14:50.683550+00:00,match,11998.963998709998
coinbase,BTC-USD,185825672,91243.99,2.272085,2026-05-08 23:35:28.513000+00:00,sell,2026-05-08T23:14:50.683349+00:00,match,207314.10101915002
coinbase,BTC-USD,185825844,92471.82,0.827319,2026-05-08 23:35:33.225000+00:00,buy,2026-05-08T23:14:50.683831+00:00,match,76503.69365058001
coinbase,BTC-USD,185826796,95011.98,0.677248,2026-05-08 23:35:48.145000+00:00,buy,2026-05-08T23:14:50.686885+00:00,match,64346.67343103999
coinbase,BTC-USD,185826070,92106.06,0.844081,2026-05-08 23:35:48.497000+00:00,sell,2026-05-08T23:14:50.684591+00:00,match,77744.97523086
coinbase,BTC-USD,185825872,92780.54,0.034974,2026-05-08 23:35:51.973000+00:00,buy,2026-05-08T23:14:50.683933+00:00,match,3244.9066059599995
coinbase,BTC-USD,185826692,94439.41,2.150041,2026-05-08 23:35:57.033000+00:00,buy,2026-05-08T23:14:50.686568+00:00,match,203048.60351580998
coinbase,BTC-USD,185826472,93666.64,0.541659,2026-05-08 23:36:02.673000+00:00,sell,2026-05-08T23:14:50.685879+00:00,match,50735.37855576
coinbase,BTC-USD,185826612,94656.3,0.432267,2026-05-08 23:36:11.073000+00:00,buy,2026-05-08T23:14:50.686324+00:00,match,40916.7948321
coinbase,BTC-USD,185825784,91453.06,1.870199,2026-05-08 23:36:13.329000+00:00,sell,2026-05-08T23:14:50.683661+00:00,match,171035.42135894
coinbase,BTC-USD,185826314,92623.91,0.701099,2026-05-08 23:36:27.683000+00:00,sell,2026-05-08T23:14:50.685369+00:00,match,64938.530677090006
coinbase,BTC-USD,185825962,93098.14,2.025904,2026-05-08 23:36:33.223000+00:00,buy,2026-05-08T23:14:50.684276+00:00,match,188607.89421856002
coinbase,BTC-USD,185826452,93295.32,1.591979,2026-05-08 23:36:35.233000+00:00,buy,2026-05-08T23:14:50.685814+00:00,match,148524.19023828002
coinbase,BTC-USD,185826454,93371.54,2.218357,2026-05-08 23:36:45.745000+00:00,buy,2026-05-08T23:14:50.685821+00:00,match,207131.40935978
coinbase,BTC-USD,185825762,91767.25,1.787587,2026-05-08 23:37:05.223000+00:00,sell,2026-05-08T23:14:50.683604+00:00,match,164041.94312575
coinbase,BTC-USD,185827148,95791.93,1.577956,2026-05-08 23:37:05.585000+00:00,buy,2026-05-08T23:14:50.688002+00:00,match,151155.45069507998
coinbase,BTC-USD,185826448,93180.81,1.494666,2026-05-08 23:37:06.701000+00:00,sell,2026-05-08T23:14:50.685802+00:00,match,139274.18855946
coinbase,BTC-USD,185825734,91396.37,1.407535,2026-05-08 23:37:13.809000+00:00,sell,2026-05-08T23:14:50.683524+00:00,match,128643.58964795
coinbase,BTC-USD,185825722,91036.26,2.228603,2026-05-08 23:37:22.433000+00:00,buy,2026-05-08T23:14:50.683488+00:00,match,202883.68214478
coinbase,BTC-USD,185826632,94998.55,0.590757,2026-05-08 23:37:37.613000+00:00,buy,2026-05-08T23:14:50.686384+00:00,match,56121.05840235
coinbase,BTC-USD,185826334,92402.46,0.393577,2026-05-08 23:37:39.847000+00:00,buy,2026-05-08T23:14:50.685434+00:00,match,36367.482999420004
